id,name,age,city,country,department,salary,email,score
2464.0,sara,29.0,lille,fra,it,3500.0,user@gmail.com,100.0
146.0,youssef,30.0,paris,fra,sales,4000.0,test@yahoo.com,50.0
2466.0,sara,23.0,unknown,fra,it,1800.0,contact@outlook.com,100.0
2467.0,nadia,23.0,paris,france,sales,2200.0,invalid-email,20.0
356.0,youssef,30.0,paris,france,unknown,3000.0,unknown,90.0
376.0,amina,30.0,unknown,france,sales,2200.0,unknown,50.0
unknown,sara,30.0,unknown,unknown,sales,3000.0,test@yahoo.com,90.0
2472.0,unknown,22.0,lyon,fra,hr,3500.0,unknown,60.0
unknown,unknown,25.0,unknown,unknown,unknown,4000.0,user@gmail.com,50.0
unknown,sara,25.0,lyon,unknown,it,2500.0,contact@outlook.com,70.0
2478.0,karim,23.0,lyon,france,sales,2200.0,contact@outlook.com,60.0
unknown,sara,20.0,unknown,fr,marketing,3000.0,user@gmail.com,60.0
94.0,amina,22.0,marseille,fr,sales,4000.0,contact@outlook.com,80.0
2481.0,unknown,23.0,paris,fra,marketing,2200.0,test@yahoo.com,50.0
unknown,sara,24.0,paris,fra,sales,3000.0,user@gmail.com,50.0
unknown,amina,23.0,lyon,france,sales,2000.0,contact@outlook.com,60.0
453.0,fatima,25.0,paris,fra,sales,2500.0,unknown,80.0
unknown,unknown,25.0,paris,france,sales,2000.0,contact@outlook.com,90.0
2487.0,unknown,28.0,lyon,fr,hr,2500.0,contact@outlook.com,50.0
unknown,unknown,22.0,marseille,unknown,unknown,3000.0,contact@outlook.com,50.0
236.0,mohamed,29.0,marseille,fra,it,4000.0,test@yahoo.com,80.0
2492.0,youssef,20.0,unknown,france,it,2200.0,invalid-email,20.0
12.0,lina,30.0,lille,unknown,it,1800.0,user@gmail.com,80.0
unknown,mohamed,25.0,paris,france,marketing,2200.0,contact@outlook.com,50.0
2495.0,sara,26.0,paris,unknown,marketing,2500.0,unknown,50.0
2497.0,karim,29.0,marseille,fr,hr,3000.0,invalid-email,50.0
368.0,amina,25.0,unknown,unknown,finance,2500.0,test@yahoo.com,30.0
unknown,karim,30.0,lyon,unknown,unknown,2500.0,invalid-email,60.0
340.0,mohamed,29.0,,fr,finance,3000.0,unknown,80.0
2299.0,mohamed,27.0,lyon,unknown,,3000.0,test@yahoo.com,50.0
1356.0,fatima,25.0,marseille,fra,,2500.0,invalid-email,20.0
133.0,karim,20.0,lille,france,,3500.0,unknown,80.0
2204.0,unknown,25.0,lille,fra,sales,1800.0,contact@outlook.com,50.0
242.0,fatima,29.0,lille,fra,,1800.0,user@gmail.com,30.0
55.0,ali,25.0,,unknown,it,2500.0,user@gmail.com,50.0
446.0,sara,29.0,lyon,fr,,3000.0,invalid-email,80.0
490.0,lina,21.0,marseille,unknown,,2000.0,contact@outlook.com,80.0
110.0,karim,22.0,,fra,marketing,3500.0,contact@outlook.com,40.0
unknown,amina,25.0,lyon,france,,4000.0,unknown,90.0
